"ITERATION","YEN","YEN_VAL","YEN_PRICE","USD","USD_VAL","USD_PRICE","YUAN","YUAN_VAL","YUAN_PRICE","EUR","EUR_VAL","MEAN","MEAN_THRESHOLD",
"3760","1595679,8","0,62667793","6962,903","1752236,4","0,5706877","965455,06","604300,94","1,6547697","135868,55","1830779,1","1","734766,4","367383,2",
"3761","1595679,8","0,62667793","6962,903","1752236,4","0,5706877","965455,06","604300,94","1,6547697","135868,55","1830779,1","1","734766,4","367383,2",
"3762","1595679,8","0,62667793","6962,903","1752236,4","0,5706877","965455,06","604300,94","1,6547697","135868,55","1830779,1","1","734766,4","367383,2",
"3763","1595679,8","0,62667793","6962,903","1752236,4","0,5706877","965455,06","604300,94","1,6547697","135868,55","1830779,1","1","734766,4","367383,2",
"3764","1595679,8","0,62667793","6962,903","1752236,4","0,5706877","965455,06","604300,94","1,6547697","135868,55","1830779,1","1","734766,4","367383,2",
"3765","1595679,8","0,62667793","6962,903","1752236,4","0,5706877","965455,06","604300,94","1,1828033","97116,69","1832995,9","1","725632,6","362816,3",
"3766","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,1828033","97116,69","1832995,9","1","725632,6","362816,3",
"3767","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,6547697","135868,55","1832995,9","1","735320,56","367660,28",
"3768","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,6547697","135868,55","1832995,9","1","735320,56","367660,28",
"3769","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,6547697","135868,55","1832995,9","1","735320,56","367660,28",
"3770","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,1828033","97116,69","1835938,8","1","726368,3","363184,16",
"3771","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,1828033","97116,69","1835938,8","1","726368,3","363184,16",
"3772","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,6547695","135868,53","1835938,8","1","736056,25","368028,13",
"3773","1595679,8","0,6266778","6962,901","1752236,4","0,57068765","965455","604300,94","1,6547695","135868,53","1835938,8","1","736056,25","368028,13",
"3774","1546985,8","0,6266778","6750,42","1752236,4","0,57068765","965455","604300,94","1,1828033","97116,69","1836169,9","1","726373","363186,5",
"3775","1546985,8","0,64640355","6962,901","1752236,4","0,57068753","965454,75","604300,94","1,1828033","97116,69","1836169,9","1","726426","363213",
"3776","1546985,8","0,64640355","6962,901","1814447,5","0,57068753","999732,1","604300,94","1,1828033","97116,69","1803719,6","1","726882,9","363441,44",
"3777","1546985,8","0,64640355","6962,901","1814447,5","0,55112064","965454,75","604300,94","1,1828033","97116,69","1803719,6","1","718313,5","359156,75",
"3778","1546985,8","0,64640355","6962,901","1814447,5","0,55112064","965454,75","604300,94","1,6547695","135868,53","1803719,6","1","728001,44","364000,72",
"3779","1546985,8","0,64640355","6962,901","1814447,5","0,55112064","965454,75","604300,94","1,6547695","135868,53","1803719,6","1","728001,44","364000,72",
"3780","1546985,8","0,64640355","6962,901","1913633","0,55112064","1018230,6","604300,94","1,1828033","97116,69","1752039,1","1","718587,4","359293,7",
"3781","1546985,8","0,64640355","6962,901","1913633","0,52255553","965454,8","604300,94","1,1828032","97116,68","1752039,1","1","705393,4","352696,7",
"3782","1546985,8","0,64640355","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1752039,1","1","715081,4","357540,7",
"3783","1546985,8","0,64640355","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1752039,1","1","715081,4","357540,7",
"3784","1546985,8","0,64640355","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1752039,1","1","715081,4","357540,7",
"3785","1539696,6","0,64640355","6930,0933","1913633","0,52255553","965454,8","604300,94","1,1828032","97116,68","1752074","1","705393,9","352696,94",
"3786","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,1828032","97116,68","1752074","1","705402,1","352701,06",
"3787","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,1828032","97116,68","1754550,9","1","706021,3","353010,66",
"3788","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,1828032","97116,68","1754550,9","1","706021,3","353010,66",
"3789","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1754550,9","1","715709,25","357854,63",
"3790","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1754550,9","1","715709,25","357854,63",
"3791","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1754550,9","1","715709,25","357854,63",
"3792","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,6547693","135868,5","1754550,9","1","715709,25","357854,63",
"3793","1539696,6","0,6494637","6962,901","1913633","0,52255553","965454,8","604300,94","1,1828032","97116,68","1758260,6","1","706948,75","353474,38",
"3794","1539696,6","0,6494637","6962,901","1913633","0,5225555","965454,7","604300,94","1,1828032","97116,68","1758260,6","1","706948,75","353474,38",
"3795","1539696,6","0,6494637","6962,901","1913633","0,5225555","965454,7","604300,94","1,1828032","97116,68","1758304,9","1","706959,75","353479,88",
"3796","1539696,6","0,64946365","6962,9004","1913633","0,5225555","965454,7","604300,94","1,1828032","97116,68","1758304,9","1","706959,75","353479,88",
"3797","1539696,6","0,64946365","6962,9004","1913633","0,5225555","965454,7","604300,94","1,6547691","135868,48","1758304,9","1","716647,75","358323,88",
"3798","1463515,4","0,64946365","6618,3896","1913633","0,5225555","965454,7","604300,94","1,1828032","97116,68","1758684,1","1","706968,5","353484,25",
"3799","1463515,4","0,6832706","6962,9004","1913633","0,5225555","965454,7","604300,94","1,1828032","97116,68","1758684,1","1","707054,6","353527,3",
"3800","1463515,4","0,6832706","6962,9004","1913633","0,5225555","965454,7","604300,94","1,6547691","135868,48","1758684,1","1","716742,5","358371,25",
"3801","1463515,4","0,6832706","6962,9004","1913633","0,5225555","965454,7","604300,94","1,6547691","135868,48","1758684,1","1","716742,5","358371,25",
"3802","1463515,4","0,6832706","6962,9004","1913633","0,5225555","965454,7","604300,94","1,6547691","135868,48","1758684,1","1","716742,5","358371,25",
"3803","1463515,4","0,6832706","6962,9004","1913633","0,5225555","965454,7","658708,75","1,1828032","105860,516","1747398,1","1","706419,06","353209,53",
"3804","1463515,4","0,6832706","6962,9004","1913633","0,5225554","965454,56","658708,75","1,1492974","102861,76","1747398,1","1","705669,4","352834,7",
"3805","1463515,4","0,6832706","6962,9004","1913633","0,5225554","965454,56","658708,75","1,5180889","135868,48","1747398,1","1","713921","356960,5",
"3806","1463515,4","0,6832706","6962,9004","1913633","0,5225554","965454,56","658708,75","1,5180889","135868,48","1747398,1","1","713921","356960,5",
"3807","1463515,4","0,6832706","6962,9004","1913633","0,5225554","965454,56","658708,75","1,1492974","102861,76","1747582,3","1","705715,4","352857,7",
"3808","1463515,4","0,6832705","6962,9","1913633","0,5225554","965454,56","658708,75","1,1492974","102861,76","1747582,3","1","705715,4","352857,7",
"3809","1463515,4","0,6832705","6962,9","1913633","0,5225554","965454,56","658708,75","1,1492974","102861,76","1747930,3","1","705802,4","352901,2",
"3810","1463515,4","0,6832705","6962,9","1913633","0,5225554","965454,56","658708,75","1,1492974","102861,76","1747930,3","1","705802,4","352901,2",
"3811","1463515,4","0,6832705","6962,9","2007157,1","0,5225554","1012638,9","658708,75","1,1492974","102861,76","1703350,4","1","706453,5","353226,75",
"3812","1463515,4","0,6832705","6962,9","2007157,1","0,49820676","965454,56","658708,75","1,1492974","102861,76","1703350,4","1","694657,4","347328,7",
"3813","1463515,4","0,6832705","6962,9","2007157,1","0,49820676","965454,56","658708,75","1,1492974","102861,76","1705167,8","1","695111,75","347555,88",
"3814","1463515,4","0,6832705","6962,9","2007157,1","0,49820676","965454,56","658708,75","1,1492974","102861,76","1705167,8","1","695111,75","347555,88",
"3815","1463515,4","0,6832705","6962,9","2007157,1","0,49820676","965454,56","658708,75","1,5180889","135868,48","1705167,8","1","703363,4","351681,7",
"3816","1463515,4","0,6832705","6962,9","2007157,1","0,49820676","965454,56","658708,75","1,1492974","102861,76","1705772,9","1","695263","347631,5",
"3817","1463515,4","0,6832705","6962,9","2007157,1","0,49820676","965454,56","658708,75","1,1492974","102861,76","1705772,9","1","695263","347631,5",
"3818","1463515,4","0,6832705","6962,9","2034435","0,49820676","978575,4","658708,75","1,1492974","102861,76","1693846,6","1","695561,6","347780,8",
"3819","1463515,4","0,6832704","6962,899","2034435","0,49152675","965454,56","658708,75","1,1492974","102861,76","1693846,6","1","692281,5","346140,75",
"3820","1463515,4","0,6832704","6962,899","2034435","0,49152675","965454,56","658708,75","1,5180888","135868,47","1693846,6","1","700533,1","350266,56",
"3821","1463515,4","0,6832704","6962,899","2023247,6","0,49152675","960145,44","658708,75","1,1492974","102861,76","1699524","1","692373,5","346186,75",
"3822","1463515,4","0,6832704","6962,899","2023247,6","0,4942446","965454,56","658708,75","1,1492974","102861,76","1699524","1","693700,8","346850,4",
"3823","1463515,4","0,6832704","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,1492974","101097,4","1701395,8","1","693727,6","346863,8",
"3824","1463515,4","0,6832704","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1701395,8","1","693873,8","346936,9",
"3825","1409687,1","0,6832704","6706,8027","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1701678,3","1","693880,44","346940,22",
"3826","1409687,1","0,7093608","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1701678,3","1","693944,44","346972,22",
"3827","1409687,1","0,7093608","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,5445825","135868,47","1701678,3","1","702491","351245,5",
"3828","1409687,1","0,7093608","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,5445825","135868,47","1701678,3","1","702491","351245,5",
"3829","1409687,1","0,7093608","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1704112,3","1","694552,94","347276,47",
"3830","1409687,1","0,7093608","6962,899","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1704112,3","1","694552,94","347276,47",
"3831","1364196","0,7093608","6738,2036","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1704354,4","1","694557,3","347278,66",
"3832","1364196","0,7330155","6962,8994","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1704354,4","1","694613,5","347306,75",
"3833","1364196","0,7330155","6962,8994","2023247,6","0,4942446","965454,56","647410,1","1,1559446","101682,125","1708922,6","1","695755,5","347877,75",
"3834","1364196","0,7330155","6962,8994","2023247,6","0,49424455","965454,44","647410,1","1,1559446","101682,125","1708922,6","1","695755,5","347877,75",
"3835","1364196","0,7330155","6962,8994","2023247,6","0,49424455","965454,44","647410,1","1,5445825","135868,47","1708922,6","1","704302,1","352151,06",
"3836","1364196","0,7330155","6962,8994","2036062,6","0,49424455","971569,5","647410,1","1,1559446","101682,125","1703369,9","1","695896,1","347948,06",
"3837","1364196","0,7330155","6962,8994","2036062,6","0,49113378","965454,44","647410,1","1,1559446","101682,125","1703369,9","1","694367,4","347183,7",
"3838","1364196","0,7330155","6962,8994","2036062,6","0,49113378","965454,44","647410,1","1,1559446","101682,125","1712136,5","1","696559","348279,5",
"3839","1364196","0,7330155","6962,8994","2036062,6","0,49113378","965454,44","647410,1","1,1559446","101682,125","1712136,5","1","696559","348279,5",
"3840","1364196","0,7330155","6962,8994","2036062,6","0,49113378","965454,44","647410,1","1,5445824","135868,45","1712136,5","1","705105,56","352552,78",
"3841","1315499,9","0,7330155","6714,3525","2036062,6","0,49113378","965454,44","647410,1","1,1559446","101682,125","1712394,8","1","696561,44","348280,72",
"3842","1315499,9","0,76014966","6962,899","2036062,6","0,49113378","965454,44","647410,1","1,1559446","101682,125","1712394,8","1","696623,56","348311,78",
"3843","1315499,9","0,76014966","6962,899","2036062,6","0,49113378","965454,44","647410,1","1,5445824","135868,45","1712394,8","1","705170,1","352585,06",
"3844","1315499,9","0,76014966","6962,899","2036062,6","0,49113378","965454,44","604891,56","1,1559446","95004,164","1721609,4","1","697257,75","348628,88",
"3845","1315499,9","0,76014966","6962,899","2036062,6","0,49113378","965454,44","604891,56","1,182418","97179,945","1721609,4","1","697801,6","348900,8",
"3846","1315499,9","0,76014966","6962,899","2036062,6","0,49113378","965454,44","604891,56","1,653153","135868,45","1721609,4","1","707473,75","353736,88",
"3847","1315499,9","0,76014966","6962,899","2036062,6","0,49113378","965454,44","669950","1,182418","107632,02","1707342,1","1","696847,9","348423,94",
"3848","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","669950","1,1428329","104028,7","1707342,1","1","695947","347973,5",
"3849","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","669950","1,1428329","104028,7","1707542,3","1","695997","347998,5",
"3850","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","669950","1,1428329","104028,7","1707542,3","1","695997","347998,5",
"3851","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","706393,6","1,1428329","109687,62","1702241,3","1","696086,5","348043,25",
"3852","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","706393,6","1,1228316","107767,914","1702241,3","1","695606,6","347803,3",
"3853","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","706393,6","1,4156106","135868,45","1702241,3","1","702631,75","351315,88",
"3854","1315499,9","0,76014966","6962,899","2036062,6","0,49113372","965454,3","706393,6","1,1228316","107767,914","1710519,5","1","697676,1","348838,06",
"3855","1315499,9","0,76014954","6962,898","2036062,6","0,49113372","965454,3","706393,6","1,1228316","107767,914","1710519,5","1","697676,1","348838,06",
"3856","1315499,9","0,76014954","6962,898","2036062,6","0,49113372","965454,3","753612,2","1,1228316","114971,61","1703539,4","1","697732","348866",
"3857","1315499,9","0,76014954","6962,898","2036062,6","0,49113372","965454,3","753612,2","1,0988731","112518,4","1703539,4","1","697118,75","348559,38",
"3858","1315499,9","0,76014954","6962,898","2036062,6","0,49113372","965454,3","753612,2","1,3269136","135868,45","1703539,4","1","702956,25","351478,13",
"3859","1315499,9","0,76014954","6962,898","2036062,6","0,49113372","965454,3","836036,4","1,0988731","124824,79","1689026,8","1","696567,2","348283,6",
"3860","1315499,9","0,76014954","6962,898","2036062,6","0,49113366","965454,2","836036,4","1,0615044","120579,93","1689026,8","1","695505,94","347752,97",
"3861","1315499,9","0,76014954","6962,898","2036062,6","0,49113366","965454,2","836036,4","1,1960942","135868,45","1689026,8","1","699328,06","349664,03",
"3862","1315499,9","0,76014954","6962,898","2036062,6","0,49113366","965454,2","836036,4","1,1960942","135868,45","1689026,8","1","699328,06","349664,03",
